r           d          f
34.7193    0.0009     -4.72906994
34.7193    0.0009     -4.72906994
34.7534    0.0005     -4.73059102
34.7534    0.0005     -4.73059102
34.7815    0.0009     -4.73156704
34.7815    0.0009     -4.73156704
34.7851    0.0003     -4.73197163
34.7851    0.0003     -4.73197163
34.8028    0.0002     -4.73275253
34.8028    0.0002     -4.73275253
34.8216    0.0009     -4.73319397
34.8216    0.0009     -4.73319397
34.8318    0.0009     -4.73361711
34.8318    0.0009     -4.73361711
34.8420    0.0003     -4.73428475
34.8420    0.0003     -4.73428475
34.8697    0.0006     -4.73526846
34.8697    0.0006     -4.73526846
34.8745    0.0004     -4.73554280
34.8745    0.0004     -4.73554280
34.8773    0.0009     -4.73544653
34.8773    0.0009     -4.73544653
34.9006    0.0004     -4.73662551
34.9006    0.0004     -4.73662551
34.9055    0.0009     -4.73661752
34.9055    0.0009     -4.73661752
34.9872    0.0008     -4.73993962
34.9872    0.0008     -4.73993962
35.0129    0.0009     -4.74092881
35.0129    0.0009     -4.74092881
35.0240    0.0002     -4.74170086
35.0240    0.0002     -4.74170086
35.0277    0.0009     -4.74155164
35.0277    0.0009     -4.74155164
35.0327    0.0005     -4.74191443
35.0327    0.0005     -4.74191443
35.0823    0.0006     -4.74386891
35.0823    0.0006     -4.74386891
35.0837    0.0005     -4.74397139
35.0837    0.0005     -4.74397139
35.0984    0.0003     -4.74467262
35.0984    0.0003     -4.74467262
35.1141    0.0002     -4.74533614
35.1141    0.0002     -4.74533614
35.1173    0.0007     -4.74525306
35.1173    0.0007     -4.74525306
35.1181    0.0009     -4.74517094
35.1181    0.0009     -4.74517094
35.1225    0.0007     -4.74545192
35.1225    0.0007     -4.74545192
35.1231    0.0002     -4.74567713
35.1231    0.0002     -4.74567713
35.1238    0.0009     -4.74542727
35.1238    0.0009     -4.74542727
35.1616    0.0003     -4.74718067
35.1616    0.0003     -4.74718067
35.1702    0.0004     -4.74751517
35.1702    0.0004     -4.74751517
35.1736    0.0004     -4.74763020
35.1736    0.0004     -4.74763020
35.1828    0.0006     -4.74790500
35.1828    0.0006     -4.74790500
35.1930    0.0009     -4.74819441
35.1930    0.0009     -4.74819441
35.1945    0.0003     -4.74853099
35.1945    0.0003     -4.74853099
35.1986    0.0007     -4.74849966
35.1986    0.0007     -4.74849966
35.2118    0.0002     -4.74925139
35.2118    0.0002     -4.74925139
35.2286    0.0002     -4.74991937
35.2286    0.0002     -4.74991937
35.2577    0.0002     -4.75109967
35.2577    0.0002     -4.75109967
35.2683    0.0002     -4.75152624
35.2683    0.0002     -4.75152624
35.3079    0.0002     -4.75309740
35.3079    0.0002     -4.75309740
35.3187    0.0006     -4.75337970
35.3187    0.0006     -4.75337970
35.3264    0.0006     -4.75369677
35.3264    0.0006     -4.75369677
35.3449    0.0007     -4.75436436
35.3449    0.0007     -4.75436436
35.3659    0.0002     -4.75544692
35.3659    0.0002     -4.75544692
35.3667    0.0008     -4.75519937
35.3667    0.0008     -4.75519937
35.3736    0.0009     -4.75545772
35.3736    0.0009     -4.75545772
35.3948    0.0004     -4.75650787
35.3948    0.0004     -4.75650787
35.4105    0.0003     -4.75718347
35.4105    0.0003     -4.75718347
35.4208    0.0005     -4.75752529
35.4208    0.0005     -4.75752529
35.4494    0.0003     -4.75875623
35.4494    0.0003     -4.75875623
35.4650    0.0009     -4.75910707
35.4650    0.0009     -4.75910707
35.4812    0.0005     -4.75994173
35.4812    0.0005     -4.75994173
35.4849    0.0002     -4.76021537
35.4849    0.0002     -4.76021537
35.5009    0.0009     -4.76053256
35.5009    0.0009     -4.76053256
35.5060    0.0009     -4.76074224
35.5060    0.0009     -4.76074224
35.5242    0.0006     -4.76162014
35.5242    0.0006     -4.76162014
35.5326    0.0002     -4.76211599
35.5326    0.0002     -4.76211599
35.5360    0.0002     -4.76225321
35.5360    0.0002     -4.76225321
35.5404    0.0004     -4.76235666
35.5404    0.0004     -4.76235666
35.5607    0.0008     -4.76298542
35.5607    0.0008     -4.76298542
35.5672    0.0009     -4.76320222
35.5672    0.0009     -4.76320222
35.5932    0.0009     -4.76422316
35.5932    0.0009     -4.76422316
35.6015    0.0005     -4.76470689
35.6015    0.0005     -4.76470689
35.6522    0.0003     -4.76684426
35.6522    0.0003     -4.76684426
35.6541    0.0009     -4.76666302
35.6541    0.0009     -4.76666302
35.6703    0.0004     -4.76751756
35.6703    0.0004     -4.76751756
35.6899    0.0009     -4.76807338
35.6899    0.0009     -4.76807338
35.7159    0.0007     -4.76917688
35.7159    0.0007     -4.76917688
35.7169    0.0007     -4.76922566
35.7169    0.0007     -4.76922566
35.7442    0.0003     -4.77047873
35.7442    0.0003     -4.77047873
35.7473    0.0008     -4.77041947
35.7473    0.0008     -4.77041947
35.7504    0.0007     -4.77056557
35.7504    0.0007     -4.77056557
35.7671    0.0002     -4.77145698
35.7671    0.0002     -4.77145698
35.7981    0.0005     -4.77254256
35.7981    0.0005     -4.77254256
35.8111    0.0008     -4.77294763
35.8111    0.0008     -4.77294763
35.8116    0.0008     -4.77294146
35.8116    0.0008     -4.77294146
35.8162    0.0007     -4.77319015
35.8162    0.0007     -4.77319015
35.8372    0.0004     -4.77412592
35.8372    0.0004     -4.77412592
35.8401    0.0002     -4.77433421
35.8401    0.0002     -4.77433421
35.8447    0.0008     -4.77427571
35.8447    0.0008     -4.77427571
35.8898    0.0003     -4.77629110
35.8898    0.0003     -4.77629110
35.9067    0.0005     -4.77685030
35.9067    0.0005     -4.77685030
35.9071    0.0008     -4.77674932
35.9071    0.0008     -4.77674932
35.9089    0.0002     -4.77706787
35.9089    0.0002     -4.77706787
35.9134    0.0002     -4.77726305
35.9134    0.0002     -4.77726305
35.9142    0.0007     -4.77708704
35.9142    0.0007     -4.77708704
35.9154    0.0003     -4.77728950
35.9154    0.0003     -4.77728950
35.9436    0.0004     -4.77834815
35.9436    0.0004     -4.77834815
35.9647    0.0009     -4.77899373
35.9647    0.0009     -4.77899373
35.9767    0.0004     -4.77968389
35.9767    0.0004     -4.77968389
36.0145    0.0009     -4.78094817
36.0145    0.0009     -4.78094817
36.0212    0.0009     -4.78121576
36.0212    0.0009     -4.78121576
36.0351    0.0008     -4.78180686
36.0351    0.0008     -4.78180686
36.0442    0.0006     -4.78223785
36.0442    0.0006     -4.78223785
36.0573    0.0003     -4.78290511
36.0573    0.0003     -4.78290511
36.0579    0.0002     -4.78297723
36.0579    0.0002     -4.78297723
36.0889    0.0007     -4.78399346
36.0889    0.0007     -4.78399346
36.0953    0.0002     -4.78444503
36.0953    0.0002     -4.78444503
36.1038    0.0006     -4.78459162
36.1038    0.0006     -4.78459162
36.1388    0.0005     -4.78603912
36.1388    0.0005     -4.78603912
36.1430    0.0007     -4.78611441
36.1430    0.0007     -4.78611441
36.1559    0.0009     -4.78653826
36.1559    0.0009     -4.78653826
36.1676    0.0009     -4.78700688
36.1676    0.0009     -4.78700688
36.1874    0.0006     -4.78790279
36.1874    0.0006     -4.78790279
36.1922    0.0004     -4.78819191
36.1922    0.0004     -4.78819191
36.1947    0.0008     -4.78809688
36.1947    0.0008     -4.78809688
36.1952    0.0008     -4.78812455
36.1952    0.0008     -4.78812455
36.2058    0.0006     -4.78861885
36.2058    0.0006     -4.78861885
36.2377    0.0003     -4.79000146
36.2377    0.0003     -4.79000146
36.2415    0.0005     -4.79007505
36.2415    0.0005     -4.79007505
36.2657    0.0007     -4.79093344
36.2657    0.0007     -4.79093344
36.2807    0.0004     -4.79165161
36.2807    0.0004     -4.79165161
36.2847    0.0009     -4.79160534
36.2847    0.0009     -4.79160534
36.3047    0.0009     -4.79239736
36.3047    0.0009     -4.79239736
36.3197    0.0008     -4.79300153
36.3197    0.0008     -4.79300153
36.3394    0.0006     -4.79389387
36.3394    0.0006     -4.79389387
36.3410    0.0003     -4.79406423
36.3410    0.0003     -4.79406423
36.3854    0.0008     -4.79559084
36.3854    0.0008     -4.79559084
36.3976    0.0002     -4.79634080
36.3976    0.0002     -4.79634080
36.3985    0.0006     -4.79620109
36.3985    0.0006     -4.79620109
36.4070    0.0002     -4.79671572
36.4070    0.0002     -4.79671572
36.4563    0.0007     -4.79840313
36.4563    0.0007     -4.79840313
36.4683    0.0004     -4.79902277
36.4683    0.0004     -4.79902277
36.4759    0.0009     -4.79910744
36.4759    0.0009     -4.79910744
36.5445    0.0004     -4.80198178
36.5445    0.0004     -4.80198178
36.5526    0.0009     -4.80210601
36.5526    0.0009     -4.80210601
36.5589    0.0005     -4.80250615
36.5589    0.0005     -4.80250615
36.5986    0.0002     -4.80418906
36.5986    0.0002     -4.80418906
36.6035    0.0002     -4.80437210
36.6035    0.0002     -4.80437210
36.6048    0.0005     -4.80432671
36.6048    0.0005     -4.80432671
36.6069    0.0008     -4.80425550
36.6069    0.0008     -4.80425550
36.6104    0.0008     -4.80440146
36.6104    0.0008     -4.80440146
36.6174    0.0003     -4.80487407
36.6174    0.0003     -4.80487407
36.6218    0.0006     -4.80495089
36.6218    0.0006     -4.80495089
36.6731    0.0009     -4.80681918
36.6731    0.0009     -4.80681918
36.7095    0.0002     -4.80852293
36.7095    0.0002     -4.80852293
36.7137    0.0007     -4.80845131
36.7137    0.0007     -4.80845131
36.7242    0.0003     -4.80906927
36.7242    0.0003     -4.80906927
36.7383    0.0003     -4.80958447
36.7383    0.0003     -4.80958447
36.7505    0.0004     -4.81003776
36.7505    0.0004     -4.81003776
36.8129    0.0002     -4.81255997
36.8129    0.0002     -4.81255997
36.8258    0.0008     -4.81276789
36.8258    0.0008     -4.81276789
36.8446    0.0005     -4.81365714
36.8446    0.0005     -4.81365714
36.8585    0.0008     -4.81405340
36.8585    0.0008     -4.81405340
36.8753    0.0005     -4.81483048
36.8753    0.0005     -4.81483048
36.8883    0.0008     -4.81520443
36.8883    0.0008     -4.81520443
36.9013    0.0009     -4.81569836
36.9013    0.0009     -4.81569836
36.9352    0.0002     -4.81730244
36.9352    0.0002     -4.81730244
36.9564    0.0009     -4.81783369
36.9564    0.0009     -4.81783369
36.9596    0.0003     -4.81820365
36.9596    0.0003     -4.81820365
36.9960    0.0004     -4.81954925
36.9960    0.0004     -4.81954925
37.0131    0.0004     -4.82022630
37.0131    0.0004     -4.82022630
37.0366    0.0008     -4.82098349
37.0366    0.0008     -4.82098349
37.0529    0.0004     -4.82178849
37.0529    0.0004     -4.82178849
37.0614    0.0006     -4.82200355
37.0614    0.0006     -4.82200355
37.0691    0.0008     -4.82220293
37.0691    0.0008     -4.82220293
37.0882    0.0008     -4.82296019
37.0882    0.0008     -4.82296019
37.0947    0.0007     -4.82327746
37.0947    0.0007     -4.82327746
37.0953    0.0006     -4.82332576
37.0953    0.0006     -4.82332576
37.1141    0.0009     -4.82393875
37.1141    0.0009     -4.82393875
37.1397    0.0008     -4.82494331
37.1397    0.0008     -4.82494331
37.1412    0.0007     -4.82505617
37.1412    0.0007     -4.82505617
37.1520    0.0007     -4.82546782
37.1520    0.0007     -4.82546782
37.1583    0.0005     -4.82579840
37.1583    0.0005     -4.82579840
37.1615    0.0007     -4.82585080
37.1615    0.0007     -4.82585080
37.1940    0.0007     -4.82708392
37.1940    0.0007     -4.82708392
37.1949    0.0007     -4.82713558
37.1949    0.0007     -4.82713558
37.1952    0.0005     -4.82724325
37.1952    0.0005     -4.82724325
37.1961    0.0006     -4.82723152
37.1961    0.0006     -4.82723152
37.2131    0.0007     -4.82784811
37.2131    0.0007     -4.82784811
37.2455    0.0004     -4.82922043
37.2455    0.0004     -4.82922043
37.2672    0.0007     -4.82989741
37.2672    0.0007     -4.82989741
37.2735    0.0002     -4.83038627
37.2735    0.0002     -4.83038627
37.2957    0.0006     -4.83103937
37.2957    0.0006     -4.83103937
37.3074    0.0003     -4.83162883
37.3074    0.0003     -4.83162883
37.3347    0.0002     -4.83271538
37.3347    0.0002     -4.83271538
37.3614    0.0007     -4.83354179
37.3614    0.0007     -4.83354179
37.3633    0.0005     -4.83368398
37.3633    0.0005     -4.83368398
37.3712    0.0007     -4.83389608
37.3712    0.0007     -4.83389608
37.3726    0.0002     -4.83418452
37.3726    0.0002     -4.83418452
37.4091    0.0006     -4.83541060
37.4091    0.0006     -4.83541060
37.4103    0.0003     -4.83561339
37.4103    0.0003     -4.83561339
37.4140    0.0004     -4.83568558
37.4140    0.0004     -4.83568558
37.4232    0.0008     -4.83588596
37.4232    0.0008     -4.83588596
37.4497    0.0008     -4.83688097
37.4497    0.0008     -4.83688097
37.4618    0.0008     -4.83733098
37.4618    0.0008     -4.83733098
37.4702    0.0005     -4.83781012
37.4702    0.0005     -4.83781012
37.4919    0.0008     -4.83849130
37.4919    0.0008     -4.83849130
37.5059    0.0008     -4.83906260
37.5059    0.0008     -4.83906260
37.5146    0.0008     -4.83936909
37.5146    0.0008     -4.83936909
37.5239    0.0002     -4.83999732
37.5239    0.0002     -4.83999732
37.5387    0.0008     -4.84028770
37.5387    0.0008     -4.84028770
37.5421    0.0004     -4.84061616
37.5421    0.0004     -4.84061616
37.5531    0.0006     -4.84094299
37.5531    0.0006     -4.84094299
37.5935    0.0007     -4.84243693
37.5935    0.0007     -4.84243693
37.5960    0.0005     -4.84262344
37.5960    0.0005     -4.84262344
37.5989    0.0003     -4.84283279
37.5989    0.0003     -4.84283279
37.6086    0.0004     -4.84314333
37.6086    0.0004     -4.84314333
37.6260    0.0008     -4.84364297
37.6260    0.0008     -4.84364297
37.6709    0.0008     -4.84537509
37.6709    0.0008     -4.84537509
37.6981    0.0008     -4.84638159
37.6981    0.0008     -4.84638159
37.7273    0.0006     -4.84761309
37.7273    0.0006     -4.84761309
37.7647    0.0003     -4.84913684
37.7647    0.0003     -4.84913684
37.7870    0.0002     -4.85006251
37.7870    0.0002     -4.85006251
37.7879    0.0008     -4.84981952
37.7879    0.0008     -4.84981952
37.8101    0.0005     -4.85081869
37.8101    0.0005     -4.85081869
37.8581    0.0004     -4.85267807
37.8581    0.0004     -4.85267807
37.8658    0.0008     -4.85280712
37.8658    0.0008     -4.85280712
37.8717    0.0008     -4.85302900
37.8717    0.0008     -4.85302900
37.8899    0.0007     -4.85374077
37.8899    0.0007     -4.85374077
37.8929    0.0005     -4.85396910
37.8929    0.0005     -4.85396910
37.8987    0.0003     -4.85426127
37.8987    0.0003     -4.85426127
37.9312    0.0005     -4.85539314
37.9312    0.0005     -4.85539314
37.9406    0.0008     -4.85562665
37.9406    0.0008     -4.85562665
37.9909    0.0008     -4.85753709
37.9909    0.0008     -4.85753709
38.0396    0.0006     -4.85948553
38.0396    0.0006     -4.85948553
38.0530    0.0006     -4.85998479
38.0530    0.0006     -4.85998479
38.0822    0.0002     -4.86126739
38.0822    0.0002     -4.86126739
38.0830    0.0004     -4.86122188
38.0830    0.0004     -4.86122188
38.0902    0.0008     -4.86132830
38.0902    0.0008     -4.86132830
38.0915    0.0006     -4.86146607
38.0915    0.0006     -4.86146607
38.1145    0.0002     -4.86247949
38.1145    0.0002     -4.86247949
38.1318    0.0006     -4.86295946
38.1318    0.0006     -4.86295946
38.1535    0.0008     -4.86371017
38.1535    0.0008     -4.86371017
38.1614    0.0002     -4.86427334
38.1614    0.0002     -4.86427334
38.1645    0.0005     -4.86425158
38.1645    0.0005     -4.86425158
38.1774    0.0004     -4.86477515
38.1774    0.0004     -4.86477515
38.1958    0.0008     -4.86531249
38.1958    0.0008     -4.86531249
38.2085    0.0005     -4.86590852
38.2085    0.0005     -4.86590852
38.2214    0.0008     -4.86628450
38.2214    0.0008     -4.86628450
38.2490    0.0007     -4.86735455
38.2490    0.0007     -4.86735455
38.2527    0.0004     -4.86762178
38.2527    0.0004     -4.86762178
38.2578    0.0003     -4.86789126
38.2578    0.0003     -4.86789126
38.2755    0.0007     -4.86838305
38.2755    0.0007     -4.86838305
38.3034    0.0008     -4.86937269
38.3034    0.0008     -4.86937269
38.3071    0.0003     -4.86972596
38.3071    0.0003     -4.86972596
38.3274    0.0004     -4.87046930
38.3274    0.0004     -4.87046930
38.3436    0.0008     -4.87090466
38.3436    0.0008     -4.87090466
38.3512    0.0002     -4.87145141
38.3512    0.0002     -4.87145141
38.3797    0.0008     -4.87227086
38.3797    0.0008     -4.87227086
38.3901    0.0005     -4.87277333
38.3901    0.0005     -4.87277333
38.4143    0.0008     -4.87355154
38.4143    0.0008     -4.87355154
38.4266    0.0005     -4.87415329
38.4266    0.0005     -4.87415329
38.4833    0.0007     -4.87620771
38.4833    0.0007     -4.87620771
38.5110    0.0003     -4.87742114
38.5110    0.0003     -4.87742114
38.5429    0.0008     -4.87839162
38.5429    0.0008     -4.87839162
38.5458    0.0008     -4.87850271
38.5458    0.0008     -4.87850271
38.5700    0.0007     -4.87947645
38.5700    0.0007     -4.87947645
38.5713    0.0004     -4.87962923
38.5713    0.0004     -4.87962923
38.5783    0.0006     -4.87979255
38.5783    0.0006     -4.87979255
38.5919    0.0007     -4.88028949
38.5919    0.0007     -4.88028949
38.6166    0.0006     -4.88123637
38.6166    0.0006     -4.88123637
38.6253    0.0008     -4.88149903
38.6253    0.0008     -4.88149903
38.6352    0.0005     -4.88200037
38.6352    0.0005     -4.88200037
38.6437    0.0007     -4.88222837
38.6437    0.0007     -4.88222837
38.6693    0.0007     -4.88316373
38.6693    0.0007     -4.88316373
38.6735    0.0004     -4.88346662
38.6735    0.0004     -4.88346662
38.6848    0.0006     -4.88380209
38.6848    0.0006     -4.88380209
38.7169    0.0005     -4.88506021
38.7169    0.0005     -4.88506021
38.7255    0.0007     -4.88528515
38.7255    0.0007     -4.88528515
38.7543    0.0007     -4.88636574
38.7543    0.0007     -4.88636574
38.7828    0.0006     -4.88747928
38.7828    0.0006     -4.88747928
38.8208    0.0003     -4.88900237
38.8208    0.0003     -4.88900237
38.8357    0.0002     -4.88961426
38.8357    0.0002     -4.88961426
38.8369    0.0007     -4.88944760
38.8369    0.0007     -4.88944760
38.8453    0.0002     -4.88997958
38.8453    0.0002     -4.88997958
38.8717    0.0008     -4.89071592
38.8717    0.0008     -4.89071592
38.8719    0.0003     -4.89092858
38.8719    0.0003     -4.89092858
38.9105    0.0006     -4.89225306
38.9105    0.0006     -4.89225306
38.9120    0.0008     -4.89220918
38.9120    0.0008     -4.89220918
38.9291    0.0008     -4.89285339
38.9291    0.0008     -4.89285339
38.9348    0.0008     -4.89307159
38.9348    0.0008     -4.89307159
38.9353    0.0002     -4.89332269
38.9353    0.0002     -4.89332269
38.9427    0.0004     -4.89351101
38.9427    0.0004     -4.89351101
38.9451    0.0008     -4.89346129
38.9451    0.0008     -4.89346129
38.9638    0.0008     -4.89414601
38.9638    0.0008     -4.89414601
38.9640    0.0002     -4.89441317
38.9640    0.0002     -4.89441317
38.9778    0.0007     -4.89469906
38.9778    0.0007     -4.89469906
38.9909    0.0004     -4.89532985
38.9909    0.0004     -4.89532985
39.0176    0.0006     -4.89623480
39.0176    0.0006     -4.89623480
39.0229    0.0006     -4.89644452
39.0229    0.0006     -4.89644452
39.0347    0.0005     -4.89693185
39.0347    0.0005     -4.89693185
39.0674    0.0005     -4.89810460
39.0674    0.0005     -4.89810460
39.0759    0.0006     -4.89839683
39.0759    0.0006     -4.89839683
39.0871    0.0007     -4.89877176
39.0871    0.0007     -4.89877176
39.0920    0.0005     -4.89902399
39.0920    0.0005     -4.89902399
39.1168    0.0008     -4.89983629
39.1168    0.0008     -4.89983629
39.1433    0.0003     -4.90105087
39.1433    0.0003     -4.90105087
39.1478    0.0007     -4.90101894
39.1478    0.0007     -4.90101894
39.1486    0.0007     -4.90104131
39.1486    0.0007     -4.90104131
39.1978    0.0006     -4.90291215
39.1978    0.0006     -4.90291215
39.2244    0.0005     -4.90395116
39.2244    0.0005     -4.90395116
39.2532    0.0005     -4.90501102
39.2532    0.0005     -4.90501102
39.2714    0.0008     -4.90558031
39.2714    0.0008     -4.90558031
39.3112    0.0004     -4.90721019
39.3112    0.0004     -4.90721019
39.3375    0.0003     -4.90822141
39.3375    0.0003     -4.90822141
39.3466    0.0007     -4.90838276
39.3466    0.0007     -4.90838276
39.3794    0.0004     -4.90972553
39.3794    0.0004     -4.90972553
39.3825    0.0006     -4.90974278
39.3825    0.0006     -4.90974278
39.4069    0.0008     -4.91058863
39.4069    0.0008     -4.91058863
39.4195    0.0005     -4.91118449
39.4195    0.0005     -4.91118449
39.4328    0.0008     -4.91154379
39.4328    0.0008     -4.91154379
39.4356    0.0004     -4.91182548
39.4356    0.0004     -4.91182548
39.4579    0.0003     -4.91268789
39.4579    0.0003     -4.91268789
39.4675    0.0005     -4.91294598
39.4675    0.0005     -4.91294598
39.4802    0.0007     -4.91332495
39.4802    0.0007     -4.91332495
39.5654    0.0008     -4.91644500
39.5654    0.0008     -4.91644500
39.5731    0.0002     -4.91696865
39.5731    0.0002     -4.91696865
39.5737    0.0007     -4.91676276
39.5737    0.0007     -4.91676276
39.5743    0.0008     -4.91676815
39.5743    0.0008     -4.91676815
39.6229    0.0002     -4.91880793
39.6229    0.0002     -4.91880793
39.6291    0.0007     -4.91883205
39.6291    0.0007     -4.91883205
39.6306    0.0002     -4.91907463
39.6306    0.0002     -4.91907463
39.6344    0.0008     -4.91898152
39.6344    0.0008     -4.91898152
39.6765    0.0005     -4.92066410
39.6765    0.0005     -4.92066410
39.6849    0.0007     -4.92085106
39.6849    0.0007     -4.92085106
39.7099    0.0005     -4.92187971
39.7099    0.0005     -4.92187971
39.7115    0.0008     -4.92181514
39.7115    0.0008     -4.92181514
39.7504    0.0004     -4.92339707
39.7504    0.0004     -4.92339707
39.7948    0.0002     -4.92509622
39.7948    0.0002     -4.92509622
39.8286    0.0007     -4.92612799
39.8286    0.0007     -4.92612799
39.8741    0.0008     -4.92777906
39.8741    0.0008     -4.92777906
39.8767    0.0003     -4.92807182
39.8767    0.0003     -4.92807182
39.9043    0.0003     -4.92906485
39.9043    0.0003     -4.92906485
39.9317    0.0007     -4.92991191
39.9317    0.0007     -4.92991191
39.9366    0.0007     -4.93010648
39.9366    0.0007     -4.93010648
39.9759    0.0008     -4.93150108
39.9759    0.0008     -4.93150108
39.9799    0.0005     -4.93177982
39.9799    0.0005     -4.93177982
39.9878    0.0006     -4.93202799
39.9878    0.0006     -4.93202799
39.9940    0.0004     -4.93231350
39.9940    0.0004     -4.93231350
40.0000    0.0006     -4.93245036
40.0000    0.0006     -4.93245036
40.0031    0.0006     -4.93255535
40.0031    0.0006     -4.93255535
40.0111    0.0005     -4.93288692
40.0111    0.0005     -4.93288692
40.0231    0.0008     -4.93323022
40.0231    0.0008     -4.93323022
40.0260    0.0006     -4.93340465
40.0260    0.0006     -4.93340465
40.0268    0.0006     -4.93344198
40.0268    0.0006     -4.93344198
40.0351    0.0006     -4.93371916
40.0351    0.0006     -4.93371916
40.0644    0.0003     -4.93494955
40.0644    0.0003     -4.93494955
40.0809    0.0006     -4.93541451
40.0809    0.0006     -4.93541451
40.0960    0.0007     -4.93593751
40.0960    0.0007     -4.93593751
40.0964    0.0005     -4.93601166
40.0964    0.0005     -4.93601166
40.1109    0.0007     -4.93644475
40.1109    0.0007     -4.93644475
40.1278    0.0006     -4.93711747
40.1278    0.0006     -4.93711747
40.1468    0.0004     -4.93790130
40.1468    0.0004     -4.93790130
40.1646    0.0006     -4.93847237
40.1646    0.0006     -4.93847237
40.1857    0.0007     -4.93920193
40.1857    0.0007     -4.93920193
40.2379    0.0007     -4.94106488
40.2379    0.0007     -4.94106488
40.2434    0.0005     -4.94137687
40.2434    0.0005     -4.94137687
40.2759    0.0007     -4.94245062
40.2759    0.0007     -4.94245062
40.2769    0.0004     -4.94261131
40.2769    0.0004     -4.94261131
40.2769    0.0005     -4.94256668
40.2769    0.0005     -4.94256668
40.2903    0.0006     -4.94302484
40.2903    0.0006     -4.94302484
40.3035    0.0007     -4.94347761
40.3035    0.0007     -4.94347761
40.3040    0.0007     -4.94350028
40.3040    0.0007     -4.94350028
40.3259    0.0002     -4.94449788
40.3259    0.0002     -4.94449788
40.3263    0.0007     -4.94427491
40.3263    0.0007     -4.94427491
40.3426    0.0002     -4.94509835
40.3426    0.0002     -4.94509835
40.3647    0.0008     -4.94566642
40.3647    0.0008     -4.94566642
40.3963    0.0003     -4.94699700
40.3963    0.0003     -4.94699700
40.4176    0.0005     -4.94768225
40.4176    0.0005     -4.94768225
40.4198    0.0007     -4.94767716
40.4198    0.0007     -4.94767716
40.4367    0.0007     -4.94828057
40.4367    0.0007     -4.94828057
40.4373    0.0003     -4.94850078
40.4373    0.0003     -4.94850078
40.4398    0.0007     -4.94840944
40.4398    0.0007     -4.94840944
40.4507    0.0007     -4.94881665
40.4507    0.0007     -4.94881665
40.4515    0.0005     -4.94893958
40.4515    0.0005     -4.94893958
40.4644    0.0002     -4.94950621
40.4644    0.0002     -4.94950621
40.5137    0.0006     -4.95111713
40.5137    0.0006     -4.95111713
40.5403    0.0007     -4.95202836
40.5403    0.0007     -4.95202836
40.5679    0.0004     -4.95319220
40.5679    0.0004     -4.95319220
40.5864    0.0005     -4.95380034
40.5864    0.0005     -4.95380034
40.6002    0.0004     -4.95433711
40.6002    0.0004     -4.95433711
40.6254    0.0007     -4.95513168
40.6254    0.0007     -4.95513168
40.6903    0.0003     -4.95766189
40.6903    0.0003     -4.95766189
40.7196    0.0004     -4.95864055
40.7196    0.0004     -4.95864055
40.7283    0.0007     -4.95884446
40.7283    0.0007     -4.95884446
40.7550    0.0007     -4.95978739
40.7550    0.0007     -4.95978739
40.7830    0.0005     -4.96089895
40.7830    0.0005     -4.96089895
40.7969    0.0006     -4.96133149
40.7969    0.0006     -4.96133149
40.8277    0.0007     -4.96242273
40.8277    0.0007     -4.96242273
40.8746    0.0007     -4.96408640
40.8746    0.0007     -4.96408640
40.8778    0.0007     -4.96420050
40.8778    0.0007     -4.96420050
40.9108    0.0003     -4.96557197
40.9108    0.0003     -4.96557197
40.9191    0.0007     -4.96569464
40.9191    0.0007     -4.96569464
40.9494    0.0004     -4.96691848
40.9494    0.0004     -4.96691848
40.9602    0.0007     -4.96716486
40.9602    0.0007     -4.96716486
40.9635    0.0005     -4.96736640
40.9635    0.0005     -4.96736640
40.9839    0.0006     -4.96809147
40.9839    0.0006     -4.96809147
41.0023    0.0007     -4.96868752
41.0023    0.0007     -4.96868752
41.0037    0.0005     -4.96882023
41.0037    0.0005     -4.96882023
41.0070    0.0005     -4.96895303
41.0070    0.0005     -4.96895303
41.0130    0.0003     -4.96922359
41.0130    0.0003     -4.96922359
41.0186    0.0003     -4.96945732
41.0186    0.0003     -4.96945732
41.0573    0.0007     -4.97066428
41.0573    0.0007     -4.97066428
41.0650    0.0006     -4.97098996
41.0650    0.0006     -4.97098996
41.0705    0.0002     -4.97134901
41.0705    0.0002     -4.97134901
41.1045    0.0005     -4.97244172
41.1045    0.0005     -4.97244172
41.1155    0.0007     -4.97273607
41.1155    0.0007     -4.97273607
41.1251    0.0007     -4.97307500
41.1251    0.0007     -4.97307500
41.1386    0.0007     -4.97359058
41.1386    0.0007     -4.97359058
41.1513    0.0002     -4.97423318
41.1513    0.0002     -4.97423318
41.2064    0.0006     -4.97603958
41.2064    0.0006     -4.97603958
41.2091    0.0007     -4.97609607
41.2091    0.0007     -4.97609607
41.2578    0.0005     -4.97793486
41.2578    0.0005     -4.97793486
41.2654    0.0005     -4.97820288
41.2654    0.0005     -4.97820288
41.3137    0.0007     -4.97982809
41.3137    0.0007     -4.97982809
41.3237    0.0004     -4.98031545
41.3237    0.0004     -4.98031545
41.3348    0.0002     -4.98077580
41.3348    0.0002     -4.98077580
41.3359    0.0007     -4.98060147
41.3359    0.0007     -4.98060147
41.4074    0.0006     -4.98320184
41.4074    0.0006     -4.98320184
41.4125    0.0007     -4.98333235
41.4125    0.0007     -4.98333235
41.4263    0.0006     -4.98388163
41.4263    0.0006     -4.98388163
41.4398    0.0006     -4.98435791
